customer_id,tenure_months,monthly_charges,support_tickets_90d,weekly_usage_hours,contract_type,internet_service,autopay,senior_citizen,churn
C01318,53,65.82,1,49.2,Month-to-month,DSL,1,1,0
C01319,51,29.24,5,39.2,Month-to-month,Fiber,0,1,0
C01320,61,22.84,5,19.6,One year,Fiber,1,1,1
C01321,44,81.52,1,42.8,One year,Fiber,1,0,0
C01322,1,36.46,3,33.6,One year,Fiber,0,1,1
C01323,33,100.46,1,29.1,Month-to-month,DSL,1,0,1
C01324,24,43.56,2,23.0,Month-to-month,Fiber,1,0,1
C01325,13,87.43,3,42.1,Month-to-month,None,0,1,0
C01326,62,55.87,1,41.2,Month-to-month,Fiber,0,0,0
C01327,48,54.53,1,20.6,Month-to-month,DSL,1,1,0
C01328,65,46.41,2,18.5,Two year,DSL,0,1,0
C01329,8,84.23,2,60.5,Two year,Fiber,1,1,0
C01330,71,92.04,1,46.0,Month-to-month,DSL,0,1,1
C01331,44,63.17,2,35.2,One year,Fiber,1,1,1
C01332,41,88.55,0,42.5,Month-to-month,DSL,1,1,0
C01333,14,72.35,1,27.5,Month-to-month,Fiber,1,1,1
C01334,45,34.64,3,31.6,One year,Fiber,0,1,0
C01335,43,82.6,1,34.3,Month-to-month,Fiber,1,1,0
C01336,51,63.58,4,47.5,Month-to-month,Fiber,1,1,1
C01337,11,18.0,3,14.2,Month-to-month,None,0,1,1
C01338,46,61.06,0,19.7,One year,DSL,1,0,0
C01339,7,24.58,2,16.9,One year,DSL,0,1,0
C01340,6,37.52,2,45.9,Month-to-month,DSL,1,1,0
C01341,34,65.03,0,32.6,Month-to-month,DSL,0,1,1
C01342,9,69.89,2,21.2,Month-to-month,DSL,1,0,1
C01343,52,48.62,1,30.9,Month-to-month,Fiber,0,0,0
C01344,35,86.76,1,25.2,Month-to-month,None,1,1,1
C01345,18,68.79,1,13.9,One year,Fiber,1,1,0
C01346,20,60.13,2,51.6,One year,DSL,0,0,0
C01347,36,73.22,2,31.9,One year,Fiber,1,1,0
C01348,44,105.74,3,52.0,Month-to-month,Fiber,1,0,0
C01349,58,18.0,0,13.7,One year,Fiber,0,0,0
C01350,42,108.39,2,41.1,Two year,None,1,1,0
C01351,40,54.73,1,13.8,Month-to-month,DSL,1,0,0
C01352,44,50.19,1,68.2,Month-to-month,Fiber,1,0,1
C01353,43,60.74,1,9.8,Two year,None,0,0,0
C01354,26,47.17,4,59.1,One year,None,1,1,0
C01355,16,42.87,5,33.7,Month-to-month,DSL,0,1,1
C01356,38,95.71,3,31.4,One year,Fiber,0,1,1
C01357,9,76.47,3,42.3,Month-to-month,Fiber,0,1,0
C01358,18,18.3,0,20.9,Month-to-month,DSL,0,0,1
C01359,11,90.88,0,45.0,One year,Fiber,0,1,1
C01360,36,86.8,1,46.0,One year,Fiber,0,0,0
C01361,71,30.43,1,34.2,Month-to-month,Fiber,1,0,1
C01362,64,77.05,0,37.5,Month-to-month,DSL,0,1,0
C01363,7,89.37,1,61.0,Two year,Fiber,0,1,1
C01364,60,27.08,2,43.1,One year,None,1,1,0
C01365,11,79.99,2,23.0,Month-to-month,DSL,0,0,1
C01366,66,53.1,3,,Month-to-month,None,0,0,0
C01367,15,87.18,1,26.5,One year,Fiber,0,1,1
C01368,10,45.86,3,23.8,Month-to-month,Fiber,1,1,0
C01369,57,101.18,0,41.2,Month-to-month,DSL,1,0,0
C01370,60,65.18,2,19.9,Two year,None,1,1,1
C01371,29,54.78,1,34.6,One year,Fiber,0,0,0
C01372,40,51.77,1,43.4,Two year,Fiber,0,1,0
C01373,57,96.47,3,60.7,Month-to-month,DSL,1,0,0
C01374,62,51.75,0,42.9,Month-to-month,DSL,0,0,0
C01375,31,101.69,1,13.4,Two year,Fiber,1,1,0
C01376,57,77.98,1,15.6,Two year,Fiber,1,0,0
C01377,58,33.2,2,58.2,One year,Fiber,1,1,0
C01378,58,72.73,3,25.1,Month-to-month,Fiber,0,0,1
C01379,65,73.31,2,12.8,One year,Fiber,0,1,0
C01380,61,32.29,1,19.9,Month-to-month,DSL,0,0,0
C01381,33,72.23,4,45.1,Two year,Fiber,1,1,1
C01382,23,87.18,2,35.6,One year,Fiber,0,1,0
C01383,72,103.59,2,43.1,Month-to-month,Fiber,1,0,1
C01384,33,102.36,0,33.5,Month-to-month,Fiber,1,0,0
C01385,68,138.89,2,,Month-to-month,DSL,0,0,0
C01386,72,72.02,3,9.0,One year,DSL,1,0,0
C01387,2,87.51,2,22.3,Month-to-month,DSL,0,0,1
C01388,11,55.03,1,35.7,Month-to-month,Fiber,1,0,0
C01389,41,124.76,2,17.4,Month-to-month,Fiber,0,1,0
C01390,7,47.05,1,47.8,Month-to-month,DSL,1,1,0
C01391,48,123.5,2,20.0,One year,Fiber,1,0,0
C01392,1,119.91,1,10.9,Month-to-month,Fiber,0,1,1
C01393,61,50.02,2,34.0,Month-to-month,DSL,1,0,0
C01394,31,101.02,1,44.7,Month-to-month,Fiber,1,0,1
C01395,49,84.79,1,54.9,Two year,Fiber,0,1,0
C01396,34,60.46,0,11.4,Month-to-month,Fiber,0,1,1
C01397,50,68.2,1,,Month-to-month,Fiber,0,0,1
C01398,49,79.43,3,36.6,Month-to-month,DSL,0,0,1
C01399,21,82.1,1,25.3,Month-to-month,DSL,0,1,0
C01400,58,113.84,2,43.5,One year,Fiber,1,0,0
C01401,60,87.99,0,53.0,Month-to-month,Fiber,1,0,1
C01402,24,50.44,1,10.5,Two year,Fiber,1,0,0
C01403,5,92.82,2,28.0,One year,DSL,0,0,1
C01404,33,23.07,2,26.4,One year,DSL,1,1,0
C01405,48,61.18,1,42.8,Month-to-month,Fiber,0,1,1
C01406,57,63.87,0,54.4,Month-to-month,None,0,1,0
C01407,15,90.43,2,35.0,Month-to-month,DSL,1,1,0
C01408,35,121.58,2,29.9,Two year,DSL,1,1,1
C01409,56,78.1,2,40.2,Two year,None,0,0,1
C01410,38,61.88,1,30.7,Month-to-month,Fiber,1,1,0
C01411,57,52.45,2,3.6,Two year,Fiber,1,0,0
C01412,49,95.38,2,41.2,One year,Fiber,1,0,0
C01413,13,66.54,0,47.8,One year,Fiber,1,0,0
C01414,16,57.91,1,49.0,Two year,Fiber,1,1,0
C01415,58,98.64,1,17.8,Two year,None,1,1,0
C01416,51,104.74,2,42.5,One year,DSL,1,1,1
C01417,61,45.14,0,55.5,Month-to-month,Fiber,1,0,1
C01418,22,30.1,0,69.4,One year,DSL,1,0,0
C01419,4,69.26,3,40.7,Month-to-month,Fiber,0,1,1
C01420,18,40.07,2,47.8,Month-to-month,Fiber,1,1,0
C01421,31,36.24,2,20.1,Two year,Fiber,1,1,1
C01422,9,42.86,2,18.3,Month-to-month,DSL,1,0,1
C01423,14,101.3,2,47.8,Month-to-month,DSL,1,1,1
C01424,11,90.21,1,5.5,Month-to-month,DSL,1,1,1
C01425,10,140.81,1,36.2,One year,None,0,0,0
C01426,28,54.03,1,54.0,Month-to-month,Fiber,0,1,0
C01427,58,109.24,0,44.0,Two year,Fiber,1,0,1
C01428,28,85.82,0,43.9,One year,Fiber,0,0,1
C01429,22,56.42,2,33.3,Month-to-month,None,1,1,0
C01430,40,67.89,2,28.3,Month-to-month,Fiber,0,0,1
C01431,47,56.29,0,64.2,Month-to-month,Fiber,1,0,1
C01432,26,79.24,1,51.3,Month-to-month,None,0,0,0
C01433,1,99.63,0,45.8,Month-to-month,Fiber,0,1,1
C01434,22,61.68,1,34.4,Month-to-month,Fiber,1,1,1
C01435,6,95.75,1,25.8,Month-to-month,Fiber,0,1,1
C01436,11,107.59,5,49.1,Month-to-month,Fiber,0,0,1
C01437,44,113.83,2,29.7,Month-to-month,DSL,0,0,1
C01438,13,39.16,0,35.1,Two year,None,1,0,1
C01439,27,70.62,3,42.6,Two year,Fiber,1,1,0
C01440,29,91.86,0,36.9,Month-to-month,DSL,0,0,0
C01441,64,41.57,0,55.7,One year,Fiber,1,0,0
C01442,12,35.33,2,15.5,Month-to-month,DSL,1,1,0
C01443,6,71.26,4,34.9,One year,Fiber,0,0,1
C01444,39,60.44,2,63.9,Two year,Fiber,0,0,0
C01445,45,67.17,2,46.6,One year,Fiber,1,0,0
C01446,37,58.8,3,31.2,One year,DSL,1,0,0
C01447,51,132.48,2,45.2,Two year,Fiber,0,1,0
C01448,63,59.07,2,33.3,Month-to-month,Fiber,1,1,0
C01449,45,88.4,1,54.5,One year,Fiber,0,0,0
C01450,39,86.52,1,45.5,Month-to-month,None,0,1,0
C01451,50,24.71,0,21.9,Month-to-month,Fiber,0,0,0
C01452,16,113.05,3,37.3,One year,None,1,0,1
C01453,18,89.52,0,39.9,Month-to-month,Fiber,0,1,1
C01454,27,76.39,2,40.6,Month-to-month,Fiber,1,1,1
C01455,56,101.61,1,38.5,Month-to-month,Fiber,1,0,1
C01456,62,70.66,3,41.9,Two year,Fiber,0,1,1
C01457,40,96.69,1,39.9,Month-to-month,Fiber,0,0,1
C01458,45,19.47,1,23.9,Month-to-month,Fiber,1,1,0
C01459,57,94.89,2,27.6,Month-to-month,Fiber,1,0,1
C01460,18,77.14,1,30.4,Two year,Fiber,0,1,0
C01461,9,77.58,1,35.3,Month-to-month,DSL,0,0,1
C01462,54,48.42,0,30.5,Month-to-month,Fiber,0,0,0
C01463,10,65.87,0,49.4,Month-to-month,Fiber,0,0,1
C01464,12,65.05,4,20.6,One year,DSL,0,0,1
C01465,29,40.1,2,9.7,Two year,DSL,0,0,0
C01466,57,82.03,0,61.5,Month-to-month,DSL,0,1,0
C01467,29,116.05,1,22.6,Month-to-month,Fiber,1,1,1
C01468,9,32.2,1,49.4,Month-to-month,DSL,0,0,0
C01469,10,85.73,1,42.5,Month-to-month,Fiber,1,1,1
C01470,19,60.23,1,23.0,Two year,Fiber,0,0,0
C01471,6,56.99,2,32.1,Month-to-month,Fiber,0,1,1
C01472,24,74.09,1,30.1,Two year,DSL,0,1,0
C01473,6,74.52,1,39.0,Month-to-month,Fiber,0,1,1
C01474,61,77.17,2,23.3,Month-to-month,Fiber,0,0,0
C01475,4,40.34,3,31.5,One year,Fiber,1,1,1
C01476,15,102.52,0,33.5,One year,Fiber,0,0,0
C01477,3,74.27,2,49.4,Month-to-month,Fiber,0,0,0
C01478,21,88.63,2,28.2,Two year,Fiber,1,0,1
C01479,59,106.01,3,20.3,Month-to-month,DSL,1,0,0
C01480,42,18.21,2,26.4,Two year,Fiber,1,0,0
C01481,68,89.65,0,39.1,Month-to-month,DSL,0,0,0
C01482,45,67.4,1,9.2,Month-to-month,Fiber,1,1,1
C01483,31,100.53,1,50.8,Two year,Fiber,0,0,1
C01484,70,49.56,4,34.3,Month-to-month,Fiber,1,1,0
C01485,14,98.19,4,40.1,Month-to-month,Fiber,1,1,0
C01486,9,42.46,1,37.1,Two year,Fiber,1,1,0
C01487,24,83.26,0,24.7,Month-to-month,Fiber,0,1,1
C01488,67,79.96,0,18.8,One year,Fiber,1,1,0
C01489,59,67.65,3,24.2,Month-to-month,DSL,0,1,0
C01490,39,43.1,1,12.9,Month-to-month,DSL,0,1,0
C01491,67,61.68,0,38.9,Month-to-month,Fiber,1,0,0
C01492,47,97.84,1,31.7,Month-to-month,Fiber,0,1,0
C01493,18,113.66,1,12.5,Month-to-month,Fiber,0,1,1
C01494,1,126.72,1,25.4,Month-to-month,DSL,1,1,1
C01495,3,86.75,1,43.1,One year,Fiber,0,1,1
C01496,62,79.04,1,52.1,Month-to-month,Fiber,0,0,0
C01497,23,84.57,0,,Month-to-month,DSL,0,0,1
C01498,31,126.0,0,64.3,Two year,DSL,0,0,0
C01499,28,86.58,4,20.6,Month-to-month,Fiber,1,1,1
C01500,7,74.44,3,10.1,Two year,DSL,1,1,1
C01501,1,64.29,5,58.6,One year,Fiber,1,1,1
C01502,53,67.53,1,19.4,Two year,Fiber,1,1,0
C01503,50,82.82,2,55.3,Two year,DSL,1,0,0
C01504,17,50.96,2,24.7,Month-to-month,DSL,0,1,1
C01505,9,54.46,2,29.9,One year,Fiber,1,0,1
C01506,38,70.21,1,15.7,Month-to-month,Fiber,0,1,1
C01507,6,59.35,3,51.9,Month-to-month,Fiber,1,1,1
C01508,21,88.7,2,50.0,Month-to-month,DSL,0,1,0
C01509,52,90.87,2,24.8,Month-to-month,Fiber,0,1,1
C01510,13,79.35,2,33.0,Month-to-month,DSL,0,1,1
C01511,56,85.72,1,43.3,Two year,DSL,1,0,0
C01512,64,75.29,2,27.4,Month-to-month,Fiber,0,1,0
C01513,14,18.0,2,53.1,One year,DSL,1,1,1
C01514,48,47.48,0,32.5,Two year,Fiber,0,0,0
C01515,56,91.81,1,26.7,Month-to-month,Fiber,0,0,0
C01516,38,48.51,0,11.8,Month-to-month,Fiber,1,0,1
C01517,22,95.95,2,15.9,One year,DSL,1,0,1
C01518,71,97.53,2,42.2,Two year,None,0,1,1
C01519,23,64.57,1,37.3,Two year,Fiber,0,0,0
C01520,18,55.46,1,45.4,Month-to-month,Fiber,0,0,0
C01521,9,72.27,1,26.1,Two year,Fiber,0,0,0
C01522,66,70.77,0,11.0,Month-to-month,Fiber,0,0,0
C01523,17,89.56,2,27.1,Month-to-month,DSL,1,0,1
C01524,10,18.0,2,62.5,Month-to-month,DSL,0,0,0
C01525,3,51.45,4,20.5,One year,DSL,0,1,1
C01526,21,43.65,2,33.5,Month-to-month,Fiber,1,0,0
C01527,49,18.0,1,1.0,One year,Fiber,0,1,0
C01528,50,58.15,0,26.7,Month-to-month,Fiber,0,0,0
C01529,62,30.01,0,28.2,Month-to-month,DSL,0,1,0
C01530,49,61.15,0,38.6,Two year,DSL,0,1,0
C01531,4,58.34,0,29.5,One year,Fiber,1,0,0
C01532,61,84.69,3,12.7,Month-to-month,Fiber,1,0,0
C01533,19,65.0,3,24.7,One year,Fiber,1,1,0
C01534,69,24.64,1,31.1,Month-to-month,None,1,1,0
C01535,25,81.7,2,20.1,Month-to-month,DSL,1,1,1
C01536,2,139.76,1,22.1,Month-to-month,DSL,1,1,1
C01537,29,102.1,3,48.1,Two year,Fiber,1,1,0
C01538,33,91.02,3,25.3,Month-to-month,Fiber,1,0,1
C01539,60,66.53,0,40.2,Month-to-month,Fiber,1,0,1
C01540,40,58.25,2,31.5,One year,Fiber,1,0,0
C01541,4,56.31,0,16.8,Month-to-month,Fiber,0,0,0
C01542,4,78.74,2,29.3,Month-to-month,Fiber,1,0,1
C01543,45,40.19,3,38.1,Month-to-month,Fiber,0,0,0
C01544,7,78.17,1,58.3,Two year,Fiber,0,1,1
C01545,39,53.42,1,23.2,Month-to-month,Fiber,1,1,0
C01546,65,23.99,0,32.8,Month-to-month,DSL,1,0,0
C01547,61,53.02,0,46.7,Month-to-month,DSL,1,0,0
C01548,46,107.03,0,51.6,Month-to-month,Fiber,0,1,0
C01549,23,75.87,2,24.9,Month-to-month,None,1,0,0
C01550,38,18.0,0,31.8,One year,None,0,0,0
C01551,8,53.14,4,,One year,DSL,1,1,1
C01552,54,97.29,2,41.2,One year,DSL,1,0,0
C01553,10,63.65,3,48.5,Month-to-month,Fiber,0,1,1
C01554,4,86.67,1,50.4,Month-to-month,Fiber,1,1,1
C01555,46,60.93,0,41.8,Month-to-month,Fiber,1,0,0
C01556,42,77.15,0,36.0,Two year,Fiber,0,0,0
C01557,40,72.99,1,24.6,One year,Fiber,0,1,0
C01558,35,53.92,0,30.6,Month-to-month,None,0,0,0
C01559,43,88.0,0,31.5,One year,None,0,0,0
C01560,32,114.88,0,50.8,Month-to-month,Fiber,0,1,1
C01561,10,82.77,1,36.5,Two year,DSL,1,0,0
C01562,42,74.91,1,36.6,One year,None,0,1,0
C01563,4,48.39,1,20.1,Month-to-month,DSL,1,1,0
C01564,5,98.27,0,50.9,Month-to-month,Fiber,1,1,1
C01565,41,57.69,2,23.3,Month-to-month,None,0,1,0
C01566,51,87.7,2,30.0,Month-to-month,DSL,0,1,1
C01567,6,93.33,3,52.3,Month-to-month,Fiber,1,0,1
C01568,28,99.65,4,46.4,Month-to-month,Fiber,1,1,1
C01569,67,100.17,3,22.1,One year,DSL,1,0,0
C01570,57,99.16,0,18.9,Month-to-month,Fiber,1,1,0
C01571,58,36.83,1,31.1,Month-to-month,DSL,0,1,0
C01572,48,47.95,0,25.9,Month-to-month,DSL,0,1,0
C01573,13,33.57,2,13.5,Month-to-month,Fiber,0,1,1
C01574,28,31.69,1,23.5,Month-to-month,Fiber,0,1,0
C01575,44,114.71,3,1.0,One year,Fiber,0,1,0
C01576,48,44.39,2,,Month-to-month,Fiber,1,1,0
C01577,10,40.46,6,45.8,Month-to-month,DSL,0,0,1
C01578,70,70.44,1,53.7,Two year,None,1,0,0
C01579,68,51.11,5,38.9,Month-to-month,DSL,0,0,0
C01580,3,135.33,2,27.7,Month-to-month,Fiber,0,1,1
C01581,43,64.34,1,48.3,Month-to-month,DSL,0,0,1
C01582,11,84.46,2,24.2,Month-to-month,None,0,1,1
C01583,23,50.15,1,15.4,One year,None,0,0,1
C01584,64,25.46,0,31.9,One year,Fiber,1,0,0
C01585,49,51.6,1,39.8,Month-to-month,Fiber,0,1,0
C01586,26,51.9,4,22.6,Month-to-month,DSL,1,1,1
C01587,1,51.7,2,19.3,Month-to-month,Fiber,0,0,1
C01588,61,27.2,4,28.2,Month-to-month,Fiber,0,1,0
C01589,21,75.81,1,39.8,Two year,DSL,1,0,0
C01590,44,62.57,3,32.0,Month-to-month,None,1,0,0
C01591,17,28.83,1,70.9,Two year,Fiber,0,1,0
C01592,57,74.98,1,32.1,Month-to-month,DSL,0,0,0
C01593,25,93.34,2,44.5,One year,Fiber,0,0,0
C01594,54,105.54,0,13.7,Month-to-month,DSL,1,1,0
C01595,7,18.0,0,42.2,Two year,Fiber,0,0,1
C01596,45,51.53,3,27.5,One year,Fiber,0,0,1
C01597,70,33.62,0,33.9,One year,DSL,1,1,0
C01598,35,53.74,1,57.6,Month-to-month,DSL,1,1,1
C01599,34,110.88,0,28.8,Month-to-month,DSL,0,0,1
C01600,50,51.64,0,15.7,One year,Fiber,1,1,0
