order_id,order_date,region,category,units,unit_price,discount_pct,revenue,cost,profit
ORD00973,2025-09-02 00:00:00,West,Electronics,1,,0.14,161.64,101.84,59.81
ORD00670,2025-06-29 00:00:00,,Clothing,2,77.28,0.04,147.85,106.92,40.93
ORD01096,2024-01-18 00:00:00,North,Sports,2,,0.1,156.63,112.91,43.72
ORD01974,2024-07-18 00:00:00,East,Electronics,2,206.63,0.06,390.35,267.18,123.17
ORD02063,2025-09-09 00:00:00,North,Sports,1,41.88,0.05,39.9,28.8,11.1
ORD00105,2025-02-15 00:00:00,West,Sports,1,40.81,0.11,36.39,24.43,11.96
ORD00110,2024-07-04 00:00:00,East,Clothing,3,45.98,0.1,123.6,70.11,53.5
ORD01851,2025-09-07 00:00:00,South,Home,3,83.91,0.05,239.54,149.8,89.74
ORD01822,2024-04-19 00:00:00,West,Sports,6,45.42,0.13,236.96,152.49,84.46
ORD00804,2025-08-19 00:00:00,West,Grocery,7,20.9,0.02,144.06,93.8,50.25
ORD01091,2024-06-03 00:00:00,East,Clothing,5,38.77,0.05,183.94,108.19,75.75
ORD02195,2024-12-15 00:00:00,East,Electronics,3,314.8,0.06,886.04,622.38,263.66
ORD00453,2025-06-15 00:00:00,East,Home,2,77.72,0.03,150.89,93.54,57.35
ORD01107,2025-03-16 00:00:00,North,Sports,4,39.11,0.03,150.95,107.1,43.85
ORD01228,2025-12-03 00:00:00,East,Home,5,71.18,0.13,308.79,172.81,135.98
ORD00342,2025-04-27 00:00:00,East,Sports,4,75.56,0.05,287.95,154.41,133.53
ORD02116,2025-03-19 00:00:00,North,Sports,1,44.23,0.09,40.4,28.03,12.38
ORD01653,2025-08-07 00:00:00,North,Home,2,118.7,0.08,218.09,153.31,64.78
ORD01295,2025-07-29 00:00:00,South,Sports,4,,0.02,191.65,104.56,87.1
ORD01270,2025-05-31 00:00:00,West,Grocery,2,25.0,0.08,46.07,34.94,11.13
ORD01931,2024-12-31 00:00:00,North,Clothing,6,54.92,0.05,314.29,217.17,97.12
ORD00978,2025-06-08 00:00:00,East,Clothing,3,71.55,0.22,166.87,92.22,74.65
ORD02143,2024-06-13 00:00:00,,Home,3,,0.03,299.06,206.36,92.7
ORD00021,2024-07-25 00:00:00,North,Home,4,103.66,0.02,407.09,225.16,181.93
ORD00677,2024-09-22 00:00:00,South,Grocery,7,14.02,0.03,95.0,70.28,24.72
ORD01684,2024-09-07 00:00:00,East,Home,3,104.13,0.09,283.18,156.05,127.13
ORD00198,2025-09-10 00:00:00,South,Grocery,6,,0.14,147.04,86.3,60.74
